-2.0, 2.0, -3.0; 3198
-1.0, -4.0, -2.0; 2639
-1.0, -4.0, -3.0; 2036
-2.0, -4.0, -3.0; 1848
-3.0, 2.0, -3.0; 1806

-2.0, 3.0, 0.0; -1.0, -4.0, -2.0
-3.0, -3.0, -1.0; 4327
-3.0, 2.0, -3.0; 2266
-3.0, 2.0, -2.0; 1903

-3.0, 2.0, -3.0; -3.0, -3.0, -1.0
-3.0, -3.0, -1.0; 106641
-2.0, 2.0, -3.0; 69802
-3.0, 2.0, -3.0; 29849
-3.0, -4.0, -1.0; 13959
-3.0, 2.0, -2.0; 9979
-2.0, 3.0, -1.0; 8441
-2.0, 3.0, 0.0; 7488
-2.0, -4.0, -1.0; 4262
-1.0, -4.0, -2.0; 3176
-1.0, 3.0, -1.0; 1896
-3.0, 2.0, -1.0; 1475

-3.0, 2.0, -3.0; -2.0, -3.0, -3.0
-3.0, 2.0, -2.0; 5460
-3.0, -3.0, -1.0; 4689
-3.0, -4.0, -1.0; 3983
-3.0, 2.0, -1.0; 3434
-2.0, -4.0, -1.0; 2156

-2.0, 3.0, 0.0; -2.0, -3.0, -3.0
-3.0, 2.0, -2.0; 7311
-3.0, -3.0, -1.0; 7131
-3.0, 2.0, -1.0; 4560
-2.0, -4.0, -1.0; 4357
-3.0, -4.0, -1.0; 1607

-3.0, 2.0, -3.0; -2.0, -4.0, -1.0
-3.0, -3.0, -1.0; 22770
-3.0, -4.0, -1.0; 12738
-2.0, 3.0, -1.0; 11003
-3.0, 2.0, -2.0; 9886
-2.0, -4.0, -1.0; 7330
-1.0, 3.0, -1.0; 6395
-2.0, 3.0, 0.0; 5447
-3.0, 2.0, -1.0; 4196
-2.0, 2.0, -3.0; 3892
-3.0, 2.0, -3.0; 2257

-2.0, 3.0, -1.0; -2.0, -3.0, -3.0
-3.0, -3.0, -1.0; 4616
-3.0, 2.0, -2.0; 4060
-2.0, -4.0, -1.0; 3535
-3.0, 2.0, -1.0; 3082

-3.0, 2.0, -2.0; -3.0, -4.0, -1.0
-3.0, -4.0, -1.0; 11469
-2.0, 3.0, -1.0; 9970
-3.0, -3.0, -1.0; 9335
-2.0, -3.0, -3.0; 9109
-3.0, 2.0, -2.0; 8301
-2.0, 3.0, 0.0; 7771
-2.0, -4.0, -1.0; 6872
-1.0, 3.0, -1.0; 5093
-3.0, 2.0, -3.0; 4062
-2.0, 2.0, -3.0; 3519
-1.0, -4.0, -2.0; 2717
-3.0, 2.0, -1.0; 2313
-1.0, -4.0, -3.0; 2048
-2.0, -4.0, -3.0; 1888
-3.0, 3.0, 0.0; 1791

-1.0, 3.0, -1.0; -3.0, -3.0, -2.0
-3.0, -3.0, -1.0; 3085
-2.0, 2.0, -3.0; 2864
-2.0, -4.0, -1.0; 2461
-2.0, 3.0, -1.0; 1895
-2.0, 3.0, 0.0; 1828
-3.0, -4.0, -1.0; 1362

